_uf;_label;_level;val_1;val_2;val_3;confianca
SC;PRESIDENTE GETULIO;municipio;175.0;;;baixa
SC;WITMARSUM;municipio;169.0;;;baixa
SC;COLONIAL DO ALTO ITAJAI;microrregiao;3115.0;;5033.0;baixa
SC;AGROLANDIA;municipio;106.0;;;baixa
SC;AGRONOMICA;municipio;115.0;;;baixa
SC;ATALANTA;municipio;132.0;14.0;;baixa
SC;AURORA;municipio;106.0;169.0;;baixa
SC;IMBUIA;municipio;38.0;;;baixa
SC;(TUPORANGA;municipio;355.0;;;baixa
SC;LAURENT( NO;municipio;10.0;;;baixa
SC;LONTRÁS;municipio;140.0;438.0;;baixa
SC;PETROLANDIA;municipio;424.0;;;baixa
SC;FLORIANOPOLIS;mesorregiao;133.0;124.0;11.0;alta
SC;FLORIANOPOLIS;microrregiao;133.0;124.0;11.0;alta
SC;BIGUAÇU;municipio;38.0;94.0;;baixa
SC;FLORIANOPOLIS;municipio;;;;baixa
SC;GAROPABA;municipio;;;;baixa
SC;PALHOÇA;municipio;12.0;23.0;;baixa
SC;PAULO LOPES;municipio;27.0;96.0;;baixa
SC;PORTO BELO;municipio;;;;baixa
SC;SANTO AMARO DA IMF'ERATRIZ;municipio;5.0;;;baixa
SC;SÃO JOSE;municipio;33.0;466.0;;baixa
SC;TIJUCAS;municipio;18.0;134.0;;baixa
SC;SUL CATARINENSE;mesorregiao;;;10.0;baixa
SC;COLONIAL SERRANA CATARINENSE;microrregiao;1977.0;23064.0;251.0;baixa
SC;AGUAS MORNAS;municipio;36.0;16481.0;20.0;baixa
SC;ALFREDO WAGNER;municipio;191.0;3577.0;31.0;baixa
SC;ANGELINA;municipio;65.0;3873.0;51.0;baixa
SC;ANITAPOLIS;municipio;451.0;3590.0;37.0;baixa
SC;ANTONIO CARLOS;municipio;678.0;;;baixa
SC;CANELINHA;municipio;;;;baixa
SC;LEOBERTO LEAL;municipio;140.0;1163.0;;baixa
SC;MAJOR GERCINO;municipio;194.0;268.0;;baixa
SC;NOVA TRENTO;municipio;;;;baixa
SC;RANCHO QUEIMADO z;municipio;2933.0;;;baixa
SC;SÃO BONIFACIO;municipio;;;;baixa
SC;SÂO JOÃO BATISTA;municipio;108.0;;;baixa
SC;LITORAL DE LAGUNA;microrregiao;197.0;208.0;;alta
SC;IMARUI;municipio;141.0;29.0;;alta
SC;IMBITUBA;municipio;10.0;169.0;;alta
SC;LAGUNA;municipio;46.0;10.0;;alta
SC;CARBONIFERA;microrregiao;;;;baixa
SC;ARMAZEM;municipio;20.0;88.0;;baixa
SC;BRAÇO;municipio;238.0;326.0;;baixa
SC;CRICIUMA;municipio;65.0;2654.0;42.0;baixa
SC;GRÃO FIARA;municipio;149.0;295.0;;baixa
SC;GRAVA TAL;municipio;13.0;;;baixa
SC;LAURO MULLER;municipio;94.0;;;baixa
SC;MORRO DA FUMAÇA;municipio;73.0;194.0;;baixa
SC;ORLEANS;municipio;182.0;367.0;18.0;baixa
SC;PEDRAS GRANDES;municipio;39.0;;;baixa
SC;RIO FORTUNA;municipio;172.0;383.0;;baixa
SC;SANTA ROSA DE LIMA;municipio;263.0;765.0;;baixa
SC;SÃO MARTINHO;municipio;406.0;638.0;;baixa
SC;SIDEROPOLIS;municipio;207.0;846.0;;baixa
SC;TREZE DE MAIO;municipio;20.0;114.0;;baixa
SC;TUBARÃO;municipio;109.0;159.0;;baixa
SC;URUSSANGA;municipio;191.0;1330.0;17.0;baixa
SC;OESTE CATARINENSE;mesorregiao;62885.0;148.0;149619.0;baixa
SC;CAMPOS DE LAGES;microrregiao;24309.0;63.0;33026.0;baixa
SC;BOM JARDIM DA SERRA;municipio;537.0;;;baixa
SC;BOM RETIRO;municipio;624.0;;;baixa
SC;CORREIA PINTO;municipio;709.0;;;baixa
SC;LAGES;municipio;5851.0;;;baixa
SC;OTACILIO COSTA;municipio;671.0;1859.0;16.0;baixa
SC;SÃO JOAQUIM;municipio;4960.0;;;baixa
SC;URUBICI;municipio;757.0;;;baixa
SC;CAMPOS DE CURITIBANOS;microrregiao;14043.0;;;alta
SC;ANITA GARIBALDI;municipio;232.0;;;alta
SC;CAMPO BELO DO SUL;municipio;2373.0;;;alta
SC;CAMPOS NOVOS;municipio;4293.0;;;alta
SC;CURITIBANOS;municipio;2727.0;;;alta
SC;LEBON REGIS;municipio;1037.0;;;alta
SC;PONTE ALTA;municipio;579.0;;;alta
SC;SANTA CECILIA;municipio;626.0;;;alta
SC;SÃO JOSE DO CERRITO;municipio;1176.0;;;alta
SC;COLONIAL DO RIO DO PEIXE;microrregiao;9286.0;;;baixa
SC;AGUA DOCE;municipio;2242.0;;;baixa
SC;ARROIO TRINTA;municipio;35.0;;;baixa
SC;CAÇADOR;municipio;1.0;;;baixa
SC;CAPINZAL;municipio;;;;baixa
SC;CATANDUVAS;municipio;412.0;;;baixa
SC;CONCORDIA;municipio;626.0;;;baixa
SC;ERVAL VELHO;municipio;;;;baixa
SC;FRAIBURGO;municipio;;;;baixa
SC;HERVAL D'OESTE;municipio;;;;baixa
SC;IBICARE;municipio;;;;baixa
SC;IPIRA;municipio;;;;baixa
SC;IPUMIRIM;municipio;;;;baixa
SC;IRANI;municipio;;;;baixa
SC;JABORA;municipio;;;;baixa
SC;JOAÇABA;municipio;;;;baixa
SC;LACERDOPOLIS;municipio;;;;baixa
SC;OURO;municipio;;;;baixa
SC;PERITIBA;municipio;;;;baixa
SC;PINHEIRO PRETO;municipio;30.0;;;baixa
SC;PIRATUBA;municipio;47.0;;;baixa
SC;ABELARDO LUZ;municipio;;1878.0;;baixa
SC;AGUAS DE CHAPE CO;municipio;;68.0;;baixa
SC;ANCHIETA;municipio;;79.0;;baixa
SC;CAIBI;municipio;;33.0;;baixa
SC;CAMPO ERE;municipio;;318.0;;baixa
SC;CAXAMBU DO SUL;municipio;;58.0;;baixa
SC;CHAPECO;municipio;;724.0;;baixa
SC;CORONEL FREITAS;municipio;;205.0;;baixa
SC;CUNHA PORÃ;municipio;;390.0;;baixa
SC;DESCANSO;municipio;;242.0;;baixa
SC;DIONISIO CERQUEIRA;municipio;;193.0;;baixa
SC;FACHINAL DOS GUEDES;municipio;;111.0;;baixa
SC;GALVÂO;municipio;;567.0;;baixa
SC;GUARACIABA;municipio;;163.0;;baixa
SC;GUARU JA DO SUL;municipio;;54.0;;baixa
SC;ITAPIRANGA;municipio;;55.0;;baixa
SC;MARAVILHA;municipio;;98.0;;baixa
SC;MODELO;municipio;;190.0;;baixa
SC;MONDAI;municipio;;202.0;;baixa
SC;NOVA ERECHIM;municipio;;12.0;;baixa
SC;PALMA SOLA;municipio;;80.0;;baixa
SC;PALMITQS;municipio;;53.0;;baixa
SC;PI NHALZI NHO;municipio;;55.0;;baixa
SC;QUILOMBO;municipio;;314.0;;baixa
SC;ROMELANDIA;municipio;;72.0;;baixa
SC;SÃO CARLOS;municipio;;17.0;;baixa
SC;SÂO DOMINGOS;municipio;;398.0;;baixa
SC;SÂO JOSE DO CEDRO;municipio;;196.0;;baixa
SC;SÂO LOURENÇO;municipio;;253.0;;baixa
SC;SÃO MIGUEL;municipio;;299.0;;baixa
SC;SAUDADES;municipio;;97.0;;baixa
SC;VARGEÂO;municipio;;352.0;;baixa
SC;XANXERE;municipio;;119.0;;baixa
SC;XAXIM;municipio;;66.0;;baixa
SC;PLANALTO DE CANOINHAS;microrregiao;;7236.0;;alta
SC;CAMPO ALEGRE;municipio;;362.0;;alta
SC;CANOINHAS;municipio;;812.0;;alta
SC;IRINEOPOLIS;municipio;;280.0;;alta
SC;ITAIOPOLIS;municipio;;514.0;;alta
SC;MAFRA;municipio;;1201.0;;alta
SC;MAJOR VIEIRA;municipio;;155.0;;alta
SC;MATOS COSTA;municipio;;897.0;;alta
SC;MONTE CASTELO;municipio;;617.0;;alta
SC;PAPANDUVA;municipio;;361.0;;alta
SC;PORTO UNIÃO;municipio;;820.0;;alta
SC;RIO NEGRINHO;municipio;;802.0;;alta
SC;SÃO BENTO DO SUL;municipio;;248.0;;alta
SC;TRES BARRAS;municipio;;167.0;;alta
SP;TOTAIS;total;19575.0;41.0;4980.0;media
SP;ALTA E MEDIA ARARAQUARENSE;mesorregiao;;;849.0;media
SP;ALTA ARARAQUARENSE FERNANDOPOL IS;microrregiao;288.0;26.0;386.0;media
SP;APARECIDA D'OESTE;municipio;25.0;;;media
SP;DOLCINOPOLIS;municipio;;;;media
SP;ESTRELA O' OESTE;municipio;10.0;37.0;;media
SP;FERNANOOPOLI S;municipio;49.0;;;media
SP;INDIAPORÃ;municipio;;;;media
SP;JALES;municipio;67.0;;;media
SP;MACEOONIA;municipio;114.0;110.0;;media
SP;MERIDIANO;municipio;;;;media
SP;PALMEIRA D'OESTE;municipio;46.0;;;media
SP;PARANAPUÃ;municipio;;;;media
SP;POPULINA;municipio;134.0;;;media
SP;SANTA ALBERTINA;municipio;;;;media
SP;SANTA FE DO SUL;municipio;;;;media
SP;SANTANA DA PONTE PENSA;municipio;;;;media
SP;SANTA RITA O'OESTE;municipio;;;;media
SP;SÃO .JOÃO DAS DUAS PONTES;municipio;;;;media
SP;TRES FRONTEIRAS;municipio;;;;media
SP;URANIA;municipio;;;;media
SP;ALTA ARARAOUARENSE DE VOTUPORANGA;microrregiao;25.0;191.0;;media
SP;ALVARES FLORENCE;municipio;60.0;;;media
SP;AMERICO DE CAMPOS;municipio;;;;media
SP;CARDOSO;municipio;;;;media
SP;COSMORAMA;municipio;30.0;;;media
SP;VOTUPORANGA;municipio;25.0;75.0;;media
SP;DIVISOR TURVO-GRANDE;microrregiao;161.0;1111.0;26.0;media
SP;ALTAIR;municipio;;;;media
SP;GUARACI;municipio;40.0;210.0;;media
SP;ICEM;municipio;10.0;;;media
SP;OLIMPIA;municipio;11.0;871.0;20.0;media
SP;ORINDIUVA;municipio;20.0;;;media
SP;PAULO DE FARIA;municipio;70.0;;;media
SP;RIOLANDIA;municipio;30.0;;;media
SP;MEDI O SÃO .JOSE DOS DOURADOS;microrregiao;;;45.0;media
SP;AURIFLAMA;municipio;;;32.0;media
SP;GASTÃO VI OI GAL;municipio;;;;media
SP;GUZOLANDIA;municipio;;;;media
SP;MAGDA;municipio;;;;media
SP;NOVA LUZITANIA;municipio;;;;media
SP;ADOLFO;municipio;;;;media
SP;MACAUBAL;municipio;;;380.0;media
SP;MENDONÇA;municipio;;;;media
SP;MONÇÕES;municipio;;;25.0;media
SP;MONTE APR-IVEL;municipio;60.0;12.0;;media
SP;NEVES PAULISTA;municipio;;;;media
SP;NHANDEARA;municipio;;;58.0;media
SP;NIPOÃ;municipio;;;;media
SP;SÂO JOSE DO RIO PRETO;microrregiao;;10.0;;media
SP;BADY BASSITT;municipio;;;;media
SP;BALSAMO;municipio;50.0;;;media
SP;CEORAL;municipio;;;;media
SP;IBIRA;municipio;;;;media
SP;JACI;municipio;22.0;;;media
SP;MIRASSOL;municipio;200.0;105.0;;media
SP;MIRASSOLANDJA;municipio;;;;media
SP;NOVA GRANADA;municipio;;;;media
SP;ONDA VERDE;municipio;10.0;65.0;;media
SP;PALESTINA;municipio;;;;media
SP;POT I RENOABA;municipio;21.0;;;media
SP;SÃO JOSE DO RIO PRETO;municipio;;;;media
SP;TANABI;municipio;;;;media
SP;UCHOA;municipio;;;;media
SP;MEDIA ARARAQUARENSE;microrregiao;;12.0;;media
SP;ARIRANHA;municipio;;;;media
SP;CAJOBI;municipio;220.0;;;media
SP;CATANDUVA;municipio;11.0;;;media
SP;CATIGUA;municipio;;;;media
SP;IRAPUÃ;municipio;;;;media
SP;ITAJOBI;municipio;;;;media
SP;NOVO HORIZONTE;municipio;;;;media
SP;PARAISO;municipio;48.0;;;media
SP;SALES;municipio;;;;media
SP;SEVERINIA;municipio;40.0;22.0;;media
SP;TABAPUÃ;municipio;24.0;;;media
SP;URUPES;municipio;23.0;11.0;;media
SP;CAMPINAS E RIBEIRÃO PRETO;mesorregiao;;666.0;;media
SP;BARRETOS;microrregiao;;100.0;;media
SP;BARRETOS;municipio;;94.0;;media
SP;COLINA;municipio;;;;media
SP;COLOMBIA;municipio;;;;media
SP;GUAIRA;municipio;32.0;;;media
SP;JABORANDI;municipio;102.0;60.0;;media
SP;ALTA MOGIANA;microrregiao;144.0;41.0;;media
SP;MIGUELOPOLIS;municipio;;;;media
SP;MORRO AGUDO;municipio;;;;media
SP;ORLANDIA;municipio;;;;media
SP;SERRA DE JABOTICABAL;microrregiao;;93.0;;media
SP;BEBEDOURO;municipio;;71.0;;media
SP;FERNANDO PRESTES;municipio;30.0;;;media
SP;JABOTI CABAL;municipio;;;;media
SP;MONTE AZUL PAULISTA;municipio;;10.0;;media
SP;PI RANGI;municipio;52.0;;;media
SP;PITANGUEIRAS;municipio;;;;media
SP;TAIAÇU;municipio;;;;media
SP;TAIUVA;municipio;;;;media
SP;TAQUARITINGA;municipio;72.0;;;media
SP;TATUI;microrregiao;207.0;326.0;;media
SP;BOITUVA;municipio;26.0;22.0;;media
SP;CERQUILHO;municipio;18.0;;;media
SP;CESARIO LANGE;municipio;20.0;;;media
SP;LARANJAL PAULISTA;municipio;31.0;;;media
SP;PEREIRAS;municipio;;;;media
SP;PORANGABA;municipio;12.0;43.0;;media
SP;TATUI;municipio;52.0;74.0;;media
SP;TIETE;municipio;19.0;113.0;;media
SP;SOROCABA;microrregiao;;190.0;;media
SP;ARAÇOIABA DA SERRA;municipio;;;;media
SP;CABREUVA;municipio;14.0;;;media
SP;CAPELA DO ALTO;municipio;70.0;;;media
SP;IPERO;municipio;130.0;;;media
SP;MAIRINQUE;municipio;208.0;;;media
SP;PORTO FELIZ;municipio;;;;media
SP;SAL TO;municipio;;;;media
SP;SALTO DE PIRAPORA;municipio;;;;media
SP;SÂO ROQUE;municipio;;;;media
SP;SARAPUI;municipio;22.0;43.0;;media
SP;SOROCABA;municipio;223.0;;;media
SP;VOTORANT IM;municipio;23.0;;;media
SP;JUNDIAl;microrregiao;;240.0;;media
SP;CAMPO LIMPO PAULISTA;municipio;50.0;;;media
SP;ITATIBA;municipio;17.0;147.0;;media
SP;ITUPEVA;municipio;;;;media
SP;JARINU;municipio;320.0;;;media
SP;JUNOIAI;municipio;;140.0;;media
SP;LOUVEIRA;municipio;36.0;;;media
SP;MORUNGABA;municipio;30.0;10.0;;media
SP;MANTIQUEIRA PAULISTA;mesorregiao;;90.0;;media
SP;PLANALTO DE FRANCA;microrregiao;298.0;;;media
SP;CRISTAIS PAULISTA;municipio;44.0;;;media
SP;FRANCA;municipio;116.0;;;media
SP;ITIRAPUÂ;municipio;22.0;;;media
SP;PATROCINIO PAULISTA;municipio;33.0;;;media
SP;PEDREGULHO;municipio;40.0;;;media
SP;RESTINGA;municipio;;;;media
SP;SÂO JDSE DA BELA VISTA;municipio;;;;media
SP;SERRA DE BATATAIS;microrregiao;330.0;;;alta
SP;AL TINOPOLIS;municipio;149.0;;;alta
SP;BATATAIS;municipio;84.0;;;alta
SP;CAJURU;municipio;80.0;;;alta
SP;CASSIA DOS COQUEIROS;municipio;17.0;;;alta
SP;DEPRESSÃO PERIFERICA SETENTRIONAL;microrregiao;171.0;31.0;2739.0;media
SP;AGUAI;municipio;25.0;202.0;;media
SP;CASA BRANCA;municipio;61.0;;;media
SP;LEM E;municipio;611.0;;;media
SP;MOJI-GUAÇU;municipio;334.0;;;media
SP;MOJI-MIRIM;municipio;20.0;478.0;;media
SP;PIRASSUNUNGA;municipio;;605.0;;media
SP;PORTO FERREIRA;municipio;12.0;;;media
SP;SANTA CRUZ DA CONCEIÇÃO;municipio;25.0;180.0;;media
SP;SANTA CRUZ DAS PALMEIRAS;municipio;115.0;181.0;;media
SP;TAMBAU;municipio;75.0;;;media
SP;ENCOSTA OCID. DA MANTIQ, PAULISTA;microrregiao;99.0;983.0;;media
SP;AGUAS DA PRATA;municipio;;22.0;;media
SP;CACONDE;municipio;;103.0;;media
SP;DIVINOLANDIA;municipio;50.0;;;media
SP;ESPIRITO SANTO DO PINHAL;municipio;154.0;;;media
SP;MOCOCA;municipio;45.0;171.0;;media
SP;SANTO ANTONIO DO JARDIM;municipio;20.0;;;media
SP;SÃO JOÃO DA BOA VISTA;municipio;349.0;;;media
SP;SÃO JOSE DO RIO PARDO;municipio;;72.0;;media
SP;SÃO SEBASTIÃO DA GRAMA;municipio;11.0;;;media
SP;TAPIRATIBA;municipio;11.0;;;media
SP;VARGEM GRANDE DO SUL;municipio;70.0;;;media
SP;ESTANCIAS HIOROMINERA(S PAULISTAS;microrregiao;66.0;2355.0;40.0;media
SP;AGUAS DE LINDO IA;municipio;;100.0;;media
SP;AMPARO;municipio;;599.0;14.0;media
SP;ITAPIRA;municipio;66.0;819.0;;media
SP;MONTE ALEGRE DO SUL;municipio;;506.0;;media
SP;PEDREIRA;municipio;;109.0;;media
SP;SERRA NEGRA;municipio;75.0;;;media
SP;SOCORRO;municipio;147.0;;;media
SP;BRAGANÇA PAULISTA;microrregiao;234.0;1530.0;18.0;media
SP;ATIBAIA;municipio;686.0;11.0;;media
SP;BOM JESUS DOS PERDÕES;municipio;14.0;;;media
SP;BRAGANÇA PAULISTA;municipio;15.0;591.0;;media
SP;JOANOPOLIS;municipio;205.0;18.0;;media
SP;NAZARE PAULISTA;municipio;60.0;;;media
SP;PEDRA BELA;municipio;51.0;;;media
SP;PINHALZINHO;municipio;18.0;;;media
SP;PIRACAIA;municipio;101.0;;;media
SP;SUDOESTE PAULISTA;mesorregiao;30.0;8942.0;105.0;media
SP;ALTA NORDESTE DE ARAÇATUBA;microrregiao;1427.0;459.0;442.0;media
SP;ANDRAOINA;municipio;60.0;14.0;;media
SP;ARAÇATUBA;municipio;514.0;131.0;;media
SP;CASTILHO;municipio;149.0;;;media
SP;GUARAÇAI;municipio;12.0;218.0;;media
SP;GUARARAPES;municipio;98.0;71.0;;media
SP;ADAMANT I NA;microrregiao;12.0;;;media
SP;DRACENA;microrregiao;17.0;210.0;;media
SP;FLORA RICA;microrregiao;;;;media
SP;IRAPURU;microrregiao;;;;media
SP;JUNQUEIROPOL IS;microrregiao;;30.0;;media
SP;LUCELIA;microrregiao;;;;media
SP;MONTE CASTELO;microrregiao;;;;media
SP;OSVALDO CRUZ;microrregiao;;13.0;;media
SP;OURO VERDE;microrregiao;15.0;12.0;;media
SP;PACAEMBU;microrregiao;;;;media
SP;PANORAMA;microrregiao;;;;media
SP;PARAPUÃ;microrregiao;;;;media
SP;RINOPOLIS;microrregiao;;;;media
SP;SAGRES;microrregiao;;;;media
SP;SÃO JOÃO DO PAU D'ALHO;microrregiao;10.0;;;media
SP;TUPI PAULISTA;microrregiao;;10.0;;media
SP;ALTA NORDESTE DE PENAPOLIS;mesorregiao;28.0;99.0;;media
SP;ALTO ALEGRE;microrregiao;;;;media
SP;BIRIGUI;microrregiao;;59.0;;media
SP;CLEMENTINA;microrregiao;20.0;;;media
SP;COROADOS;microrregiao;;;;media
SP;GABRIEL MONTEIRO;microrregiao;;;;media
SP;GLICERIO;microrregiao;;11.0;;media
SP;PENAPOLIS;microrregiao;;;;media
SP;PIACATU;microrregiao;;17.0;;media
SP;SANTOPOLIS;microrregiao;;;;media
SP;TURIUBA;microrregiao;;;;media
SP;BAURU;mesorregiao;;3064.0;;media
SP;AGUDOS;microrregiao;30.0;138.0;710.0;media
SP;AREALVA;microrregiao;43.0;;;media
SP;BALBINOS;microrregiao;;;;media
SP;BAURU;microrregiao;40.0;183.0;298.0;media
SP;CABRAL IA PAULISTA;microrregiao;90.0;41.0;;media
SP;CAFELANDIA;microrregiao;;;;media
SP;DUARTINA;microrregiao;221.0;391.0;66.0;media
SP;GETULINA;microrregiao;;;;media
SP;GUAIÇARA;microrregiao;;;;media
SP;GUAIMBE;microrregiao;;32.0;;media
SP;GUARANTÃ;microrregiao;;;;media
SP;IACANGA;microrregiao;;;;media
SP;JULIO MESQUITA;microrregiao;;;;media
SP;LENÇO IS PAULISTA;microrregiao;;280.0;;media
SP;LINS;microrregiao;110.0;20.0;;media
SP;LUCIANOPOLIS;microrregiao;;29.0;;media
SP;PIRAJUI;microrregiao;32.0;169.0;;media
SP;PIRATININGA;microrregiao;30.0;212.0;928.0;media
SP;PONGAI;microrregiao;;;;media
SP;PRESIDENTE ALVES;microrregiao;70.0;45.0;10.0;media
SP;PROMISSÃO;microrregiao;22.0;21.0;;media
SP;REGINOPOLIS;microrregiao;40.0;12.0;130.0;media
SP;SABINO;microrregiao;12.0;32.0;;media
SP;Al TA PAULISTA;mesorregiao;78.0;984.0;765.0;media
SP;ALVINLANDIA;microrregiao;;;;media
SP;BASTOS;microrregiao;209.0;80.0;;media
SP;GALIA;microrregiao;;;;media
SP;GARÇA;microrregiao;183.0;;;media
SP;HERCULANDIA;microrregiao;;;;media
SP;IACRI;microrregiao;;;;media
SP;LUPERCI O;microrregiao;70.0;;;media
SP;MARILIA;microrregiao;;;;media
SP;OCAUCU;microrregiao;69.0;;;media
SP;ORIENTE;microrregiao;;;;media
SP;POMPEIA;microrregiao;50.0;;;media
SP;OUINTANA;microrregiao;23.0;;;media
SP;TUPÃ;microrregiao;28.0;151.0;98.0;media
SP;UBIRAJARA;microrregiao;62.0;;;media
SP;VERA CRU:Z;microrregiao;95.0;;;media
SP;Al TA SORO CABANA DE PRES. PRUDENTE;mesorregiao;4760.0;11.0;109.0;media
SP;ALFREDO MARCONOES;microrregiao;;;;media
SP;ALVARES MACHADO;microrregiao;;;;media
SP;CAI ABU;microrregiao;;;;media
SP;CAIUA;microrregiao;517.0;20.0;;media
SP;ESTRELA DO NORTE;microrregiao;23.0;26.0;;media
SP;IEPE;microrregiao;;;;media
SP;INDIANA;microrregiao;;;;media
SP;MARABA PAULISTA;microrregiao;;;;media
SP;MARTINOPOLIS;microrregiao;165.0;12.0;18.0;media
SP;MIRANTE DO PARANAPANEMA;microrregiao;;;;media
SP;NARANDIBA;microrregiao;;;;media
SP;PIOUEROBI;microrregiao;;;;media
SP;PIRAPOZINHO;microrregiao;;;;media
SP;PRESIDENTE BERNARDES;microrregiao;;;;media
SP;PRESIDENTE EPITACIO;microrregiao;;;;media
SP;PRESIDENTE PRUDENTE;microrregiao;65.0;49.0;;media
SP;PRESIDENTE VENCESLAU;microrregiao;;;;media
SP;RANCHARIA;microrregiao;117.0;29.0;;media
SP;REGENTE FEIJO;microrregiao;;;;media
SP;SANDOVALI NA;microrregiao;;;;media
SP;SANTO ANASTACIO;microrregiao;;;;media
SP;TARABAI;microrregiao;;;;media
SP;TEODORO SAMPAIO;microrregiao;;;;media
SP;ALTA SOROCABANA DE ASSIS;mesorregiao;961.0;48.0;367.0;media
SP;ASSIS;microrregiao;;;;media
SP;BORA;microrregiao;;;;media
SP;CAMPOS NOVOS PAULISTA;microrregiao;;;;media
SP;CANO IDO MOTA;microrregiao;;;;media
SP;ECHAPORÃ;microrregiao;22.0;;;media
SP;IBIRAREMA;microrregiao;;;;media
SP;LUTECIA;microrregiao;;;;media
SP;MARACAI;microrregiao;;;;media
SP;OSCAR BRESSANE;microrregiao;;;;media
SP;PALMITAL;microrregiao;;;;media
SP;PARAGUAÇU PAULISTA;microrregiao;331.0;189.0;;media
SP;PLATINA;microrregiao;;;;media
SP;QUATA;microrregiao;;;;media
SP;OURINHOS;mesorregiao;401.0;48.0;563.0;media
SP;BERNARDINO DE CAMPOS;mesorregiao;;;;media
SP;FARTURA;mesorregiao;44.0;;;media
SP;IPAUÇU;mesorregiao;;;;media
SP;MANDURI;mesorregiao;;;;media
SP;OLEO;mesorregiao;24.0;;;media
SP;OURINHOS;mesorregiao;28.0;;;media
SP;PIRAJU;mesorregiao;;;;media
SP;SAL TO GRANDE;mesorregiao;;;;media
SP;SANTA CRUZ DO RIO PARDO;mesorregiao;;;;media
SP;SÂO PEDRO DO TURVO;mesorregiao;60.0;59.0;;media
SP;SARUTAIA;mesorregiao;22.0;;;media
SP;TAGUAI;mesorregiao;139.0;;;media
SP;TEJUPA;mesorregiao;118.0;;;media
SP;TIMBURI;mesorregiao;19.0;;;media
SP;SERRA DE BOTUCATU;mesorregiao;;180.0;;media
SP;AGUAS DE SANTA BARBARA;mesorregiao;30.0;33.0;;media
SP;ANHEMBI;mesorregiao;230.0;;;media
SP;ARANDU;mesorregiao;;;;media
SP;AREIOPOLIS;mesorregiao;;;;media
SP;AVARE;mesorregiao;;;;media
SP;BOFETE;mesorregiao;40.0;;;media
SP;BOTUCATU;mesorregiao;;90.0;;media
SP;CERQUEIRA CESAR;mesorregiao;15.0;85.0;;media
SP;CONCHAS;mesorregiao;25.0;;;media
SP;ITAI;mesorregiao;;;;media
SP;ITATINGA;mesorregiao;30.0;432.0;;media
SP;PARANAPANEMA;mesorregiao;66.0;;;media
SP;PARDINHO;mesorregiao;;;;media
SP;SÃO MANUEL;mesorregiao;320.0;162.0;;media
SP;TAOUARITUBA;mesorregiao;;;;media
SP;CAMPOS DE ITAPETININGA;mesorregiao;;140.0;;media
SP;ANGATUBA;mesorregiao;98.0;160.0;;media
SP;BARÃO DE ANTONINA;mesorregiao;41.0;;;media
SP;BURI;mesorregiao;137.0;;;media
SP;GUAREI;mesorregiao;30.0;170.0;;media
SP;ITABERA;mesorregiao;;;;media
SP;ITAPETININGA;mesorregiao;2575.0;384.0;;media
SP;ITAPEVA;mesorregiao;;;;media
SP;ITAPORANGA;mesorregiao;;;;media
SP;ITARARE;mesorregiao;;;;media
SP;YALE DO PARAIBA PAULISTA;mesorregiao;;33.0;;media
SP;VALE DO PARAIBA PAULISTA;mesorregiao;;33.0;;media
SP;APARECIDA;mesorregiao;;;;media
SP;CAÇAPAVA;mesorregiao;;;;media
SP;CACHOEIRA PAULISTA;mesorregiao;;;;media
SP;CAMPOS DO JORDÃO;mesorregiao;;;;media
SP;CRUZEIRO;mesorregiao;;;;media
SP;GUARATINGUETA;mesorregiao;;;;media
SP;JACAREI;mesorregiao;;;;media
SP;LAVRINHAS;mesorregiao;;;;media
SP;LORENA;mesorregiao;;;;media
SP;MONTEIRO LOBATO;mesorregiao;;;;media
SP;PI N DAMONHANGABA;mesorregiao;;;;media
SP;PIQUETE;mesorregiao;;;;media
SP;SANTA BRANCA;mesorregiao;;;;media
SP;SUL PAULISTA;mesorregiao;;;;media
SP;PARANAPIACABA;microrregiao;;;;media
SP;CAPÃO BONJTO;municipio;;;;media
SP;GUAPIARA;municipio;;;;media
SP;IBIUNA;municipio;;;;media
SP;PIEDADE;municipio;;;;media
SP;PILAR DO SUL;municipio;;;;media
SP;RIBEIRÃO BRANCO;municipio;;;;media
SP;SÃO MIGUEL ARCANJO;municipio;;;;media
SP;TAP IRAI;municipio;;;;media
SP;API AI;microrregiao;;;;media
SP;API AI;municipio;;;;media
SP;BARRA DO TURVO;municipio;;;;media
SP;IPORANGA;municipio;;;;media
SP;RIBEIRA;municipio;;;;media
SP;BAIXADA DO RIBEIRA;microrregiao;;;;media
SP;ELDORADO;municipio;;;;media
SP;JACUP l RANGA;municipio;;;;media
SP;JUQUIA;municipio;;;;media
SP;PARIOUERA-AÇU;municipio;;;;media
SP;SETE BARRAS;municipio;;;;media
SP;GRANDE SÃO PAULO;mesorregiao;;;;media
SP;GRANDE SÃO PAULO;microrregiao;;;;media
SP;ARUJA;municipio;;;;media
SP;BARUERI;municipio;;;;media
SP;CAI EIRAS;municipio;;;;media
SP;CAJAMAR;municipio;;;;media
SP;COTIA;municipio;;;;media
SP;EMBU;municipio;;;;media
SP;EMBU-GUAÇU;municipio;;;;media
SP;FRANCO DA ROCHA;municipio;;;;media
SP;GUARAREMA;municipio;;;;media
SP;GUARULHOS;municipio;;;;media
SP;ITAPECERICA DA SERRA;municipio;;;;media
SP;JUQUITIBA;municipio;;;;media
SP;MAIRIPORÀ;municipio;;;;media
SP;MAUA;municipio;;;;media
