_uf;_label;_level;efetivo_total;nascidos;vitimados;comprados;vendidos;confianca
MG;TIMOTEO;municipio;;;;;;media
MG;DIVINOPOLIS;microrregiao;;;424.0;144.0;416.0;media
MG;CARMO;municipio;;;58.0;16.0;82.0;media
MG;OIVINOPOLIS;municipio;;;122.0;44.0;97.0;media
MG;FLORESTAL;municipio;;;60.0;20.0;39.0;media
MG;IGARAPE;municipio;;;10.0;;31.0;media
MG;IGARATINGA;municipio;;;;3.0;44.0;media
MG;ITAUNA;municipio;;;35.0;10.0;24.0;media
MG;MATEUS LEME;municipio;;;30.0;13.0;35.0;media
MG;ONÇA OE PITANGUI;municipio;;;26.0;14.0;28.0;media
MG;PARA OE MINAS;municipio;;;53.0;;21.0;media
MG;SÃO GONÇALO DO PARA;municipio;;;;;;media
MG;SÃO JOSE DA VARGINHA;municipio;;;21.0;10.0;13.0;media
MG;ESPINHAÇO MERIDIONAL;microrregiao;;;673.0;295.0;1002.0;media
MG;ALVINOPOLIS;municipio;;;49.0;31.0;88.0;media
MG;BELO VALE;municipio;;;52.0;25.0;103.0;media
MG;BONFIM;municipio;;;41.0;;159.0;media
MG;BRUMAOINHO;municipio;;;67.0;15.0;109.0;media
MG;CASA GRANDE;municipio;;;10.0;;;media
MG;CATAS ALTAS DA NORUEGA;municipio;;;15.0;17.0;41.0;media
MG;CONGONHAS;municipio;;;10.0;3.0;;media
MG;CONSELHEIRO LAFAIETE;municipio;;;59.0;32.0;49.0;media
MG;CRISTIANO OTONI;municipio;;;18.0;;18.0;media
MG;CRUCILANOIA;municipio;;;20.0;12.0;55.0;media
MG;ITABIRITO;municipio;;;67.0;28.0;42.0;media
MG;ITATIAIUÇU;municipio;;;23.0;12.0;17.0;media
MG;ITAVERAVA;municipio;;;13.0;;13.0;media
MG;jECEABA;municipio;;;12.0;;22.0;media
MG;MARIANA;municipio;;;46.0;17.0;103.0;media
MG;MOEOA;municipio;;;12.0;;16.0;media
MG;ANTONIO CARLOS;municipio;682.0;;59.0;12.0;27.0;media
MG;BARBACENA;municipio;776.0;;42.0;;50.0;media
MG;BARROSO;municipio;98.0;;;;27.0;media
MG;CAPELA NOVA;municipio;251.0;;;;;media
MG;CARANAIBA;municipio;273.0;;20.0;;16.0;media
MG;CARANDAI;municipio;376.0;;29.0;;;media
MG;CASSITERITA;municipio;380.0;;37.0;;19.0;media
MG;CORONEL XAVIER CHAVES;municipio;156.0;;;;;media
MG;DESTERRO DE ENTRE RIOS;municipio;806.0;;39.0;19.0;70.0;media
MG;DESTERRO;municipio;250.0;;;;;media
MG;DORES DE CAMPOS;municipio;172.0;;;;13.0;media
MG;ENTRE RIOS OE MINAS;municipio;1242.0;;110.0;37.0;37.0;media
MG;IBERTIOGA;municipio;422.0;;33.0;;19.0;media
MG;LAGOA DOURADA;municipio;1355.0;;59.0;42.0;62.0;media
MG;NAZARENO;municipio;416.0;;31.0;17.0;39.0;media
MG;PRADOS;municipio;263.0;;16.0;11.0;28.0;media
MG;RESENDE COSTA;municipio;983.0;;71.0;24.0;114.0;media
MG;RESSAQUINHA;municipio;322.0;;16.0;;18.0;media
MG;RITAPOLIS;municipio;473.0;;65.0;19.0;22.0;media
MG;SANTA BARBARA DO TUGUR I;municipio;269.0;;13.0;11.0;27.0;media
MG;SÃO JOÃO DEL REI;municipio;1086.0;;30.0;24.0;45.0;media
MG;SÂO TIAGO;municipio;1006.0;;53.0;25.0;71.0;media
MG;SENHORA DOS REMEDI OS;municipio;614.0;;31.0;14.0;25.0;media
MG;TIRADENTES;municipio;90.0;;;;11.0;media
MG;JUIZ DE FORA;microrregiao;12643.0;;702.0;252.0;1056.0;media
MG;ARACITABA;municipio;263.0;;13.0;;33.0;media
MG;BELMIRO BRAGA;municipio;471.0;;42.0;15.0;;media
MG;BIAS FORTES;municipio;478.0;;20.0;;17.0;media
MG;BICAS;municipio;232.0;;23.0;;16.0;media
MG;CHACARA;municipio;377.0;;44.0;;33.0;media
MG;CHIADOR;municipio;397.0;;32.0;15.0;13.0;media
MG;CORONEL PACHECO;municipio;161.0;;;;12.0;media
MG;DESCOBERTO;municipio;462.0;;20.0;;35.0;media
MG;EWBANK DA CAMARA;municipio;128.0;;;;10.0;media
MG;GUARARA;municipio;146.0;;;;;media
MG;JUIZ DE FORA;municipio;1775.0;;122.0;40.0;170.0;media
MG;LIMA DUARTE;municipio;912.0;;36.0;15.0;49.0;media
MG;MAR DE ESPANHA;municipio;495.0;;42.0;;18.0;media
MG;MARIPA DE MINAS;municipio;156.0;;;;14.0;media
MG;MATIAS BARBOSA;municipio;245.0;;11.0;;11.0;media
MG;MERCES;municipio;632.0;;25.0;26.0;147.0;media
MG;OLARIA;municipio;233.0;;;13.0;24.0;media
MG;OLIVEIRA FORTES;municipio;216.0;;;;77.0;media
MG;PAIVA;municipio;94.0;;;;;media
MG;PEDRO TEIXEIRA;municipio;155.0;;;;22.0;media
MG;PEOUERI;municipio;106.0;;;;;media
MG;RIO PRETO;municipio;905.0;;30.0;14.0;66.0;media
MG;ROCHEDO DE MINAS;municipio;145.0;;16.0;;12.0;media
MG;SANTANA DO DESERTO;municipio;344.0;;48.0;13.0;20.0;media
MG;SANTA RITA DE JACUTINGA;municipio;669.0;;;;10.0;media
MG;SANTA RITA DO IBITIPOCA;municipio;536.0;;33.0;18.0;27.0;media
MG;SANTOS DUMONT;municipio;823.0;;25.0;10.0;134.0;media
MG;SÃO JOÃO NEPOMUCENO;municipio;609.0;;25.0;;40.0;media
MG;SEM:,ADOR CORTES;municipio;175.0;;22.0;;;media
MG;BETIM;municipio;;15.0;133.0;17.0;;media
MG;CAETE;municipio;;28.0;42.0;24.0;;media
MG;CAPIM BRANCO;municipio;;11.0;34.0;16.0;;media
MG;CONTAGEM;municipio;;10.0;19.0;;;media
MG;ESMERALDAS;municipio;;34.0;167.0;176.0;;media
MG;IBIRITE;municipio;;;38.0;;;media
MG;JOSE DE MELO;municipio;;;43.0;16.0;;media
MG;LAGOA SANTA;municipio;;;61.0;10.0;;media
MG;MATOZINHOS;municipio;;12.0;14.0;48.0;;media
MG;NOVA LIMA;municipio;;13.0;10.0;10.0;;media
MG;PEDRO LEOPOLDO;municipio;;34.0;49.0;40.0;;media
MG;PRUDENTE DE MORAIS;municipio;;;11.0;;;media
MG;RAPOSOS;municipio;;;;;;media
MG;RIBEIRÃO DAS NEVES;municipio;;17.0;13.0;;;media
MG;RIO ACIMA;municipio;;;11.0;;;media
MG;SABARA;municipio;;10.0;36.0;;;media
MG;SANTA LUZIA;municipio;;;14.0;25.0;;media
MG;TAQUARAÇU DE MINAS;municipio;;22.0;14.0;;;media
MG;VESPASIANO;municipio;;;;;;media
MS;TOTAIS;total;271516.0;29006.0;8669.0;7654.0;3118.0;alta
MS;ANASTACIO;municipio;4061.0;464.0;118.0;225.0;49.0;alta
MS;BANDEIRANTES;municipio;2992.0;268.0;40.0;52.0;;alta
MS;CORGUINHO;municipio;2013.0;182.0;124.0;92.0;22.0;alta
MS;JP RAGUARI;municipio;2461.0;207.0;64.0;18.0;49.0;alta
MS;RIO NEGRO;municipio;1368.0;112.0;33.0;26.0;;alta
MS;ROCHEDO;municipio;2064.0;221.0;48.0;40.0;13.0;alta
MS;TERENOS;municipio;2733.0;258.0;60.0;93.0;26.0;alta
MS;PLANALTO MATOGROSS::'.NSE;mesorregiao;81627.0;8391.0;1714.0;2261.0;1131.0;alta
MS;DOURADOS;microrregiao;40497.0;4234.0;929.0;521.0;;alta
MS;CAARAPO;municipio;5751.0;632.0;117.0;89.0;66.0;alta
MS;DOURAOINA;municipio;493.0;19.0;;;;alta
MS;DOURADOS;municipio;4452.0;331.0;87.0;178.0;84.0;alta
MS;FATIMA DO SUL;municipio;3064.0;134.0;61.0;172.0;82.0;alta
MS;ITAPORÃ;municipio;1550.0;147.0;34.0;20.0;11.0;alta
MS;MARACAJU;municipio;4960.0;676.0;161.0;67.0;47.0;alta
MS;PONTA PORÃ;municipio;7792.0;781.0;130.0;84.0;117.0;alta
MS;RIO BRILHANTE;municipio;5329.0;657.0;149.0;98.0;33.0;alta
MS;SIDROLANOIA;municipio;5537.0;682.0;158.0;190.0;68.0;alta
MS;IGUATEMI;microrregiao;41130.0;4157.0;789.0;1332.0;610.0;alta
MS;AMAMBAI;municipio;9227.0;905.0;157.0;170.0;84.0;alta
MS;ANGELICA;municipio;2235.0;171.0;31.0;46.0;16.0;alta
MS;DEODAPOLIS;municipio;3053.0;263.0;92.0;205.0;93.0;alta
MS;ELDORADO;municipio;2561.0;276.0;73.0;83.0;39.0;alta
MS;GLORIA DE DOURADOS;municipio;1938.0;153.0;57.0;111.0;33.0;alta
MS;IGUATEMI;municipio;3551.0;603.0;88.0;160.0;83.0;alta
MS;ITAQUIRAI;municipio;2725.0;317.0;46.0;65.0;25.0;alta
MS;IVINHEMA;municipio;3788.0;329.0;64.0;150.0;47.0;alta
MS;JATEI;municipio;2960.0;203.0;33.0;35.0;45.0;alta
MS;MUNDO NOVO;municipio;2083.0;83.0;13.0;102.0;18.0;alta
MS;NAVIRAI;municipio;3119.0;363.0;75.0;90.0;60.0;alta
MS;SETE QUEDAS;municipio;1867.0;246.0;29.0;85.0;10.0;alta
MS;TACURU;municipio;2023.0;245.0;31.0;30.0;57.0;alta
MS;PANTANAL;mesorregiao;69696.0;7834.0;3289.0;1651.0;582.0;alta
MS;PANTANAIS;microrregiao;43390.0;4798.0;2281.0;991.0;176.0;alta
MS;AQUIDAUANA;municipio;7398.0;746.0;314.0;231.0;26.0;alta
MS;CORUMBA;municipio;23828.0;2779.0;397.0;407.0;66.0;alta
MS;LAOARIO;municipio;371.0;34.0;15.0;22.0;;alta
MS;MIRANDA;municipio;4010.0;480.0;175.0;127.0;70.0;alta
MS;PORTO MURTINHO;municipio;7783.0;759.0;380.0;204.0;12.0;alta
MS;BODOQUENA;microrregiao;26306.0;3036.0;1008.0;660.0;406.0;alta
MS;ANTONIO JOÃO;municipio;2661.0;280.0;79.0;61.0;46.0;alta
MS;BELA VISTA;municipio;4210.0;527.0;154.0;160.0;97.0;alta
MS;BODOQUENA;municipio;2482.0;339.0;62.0;55.0;66.0;alta
MS;BONITO;municipio;4972.0;629.0;238.0;86.0;78.0;alta
MS;CARACOL;municipio;2645.0;259.0;155.0;89.0;38.0;alta
MS;PLANALTO LESTE MATOGROSSENSE;mesorregiao;;;10535.0;3082.0;3056.0;alta
MS;ALTO TAQUARI;microrregiao;;;2327.0;1113.0;761.0;alta
MS;CAMAPUÃ;municipio;;;750.0;350.0;339.0;alta
MS;COXIM;municipio;;;431.0;232.0;110.0;alta
MS;PEDRO GOMES;municipio;;;264.0;97.0;83.0;alta
MS;RIO VERDE DE MATO GROSSO;municipio;;;597.0;311.0;155.0;alta
MS;SÃO GABRIEL DO OESTE;municipio;;;285.0;123.0;74.0;alta
MS;PARANAIBA;microrregiao;;;3600.0;856.0;1036.0;alta
MS;APARECIDA DO TABOAOO;municipio;;;476.0;75.0;91.0;alta
MS;CASSILANDIA;municipio;;;373.0;167.0;167.0;alta
MS;COSTA RICA;municipio;;;407.0;101.0;96.0;alta
MS;INOCENCIA;municipio;;;652.0;132.0;128.0;alta
MS;PARANAIBA;municipio;;;1315.0;294.0;455.0;alta
MS;SELVIRIA;municipio;;;377.0;87.0;99.0;alta
MS;TRES LAGOAS;microrregiao;;;2800.0;693.0;775.0;alta
MS;AGUA CLARA;municipio;;;494.0;139.0;138.0;alta
MS;BRASILANDIA;municipio;;;906.0;242.0;221.0;alta
MS;RIBAS DO RIO PARDO;municipio;;;440.0;121.0;146.0;alta
MS;TRES LAGOAS;municipio;;;960.0;191.0;270.0;alta
MS;NOVfl;microrregiao;;;1808.0;420.0;484.0;alta
MS;BATAGUASSU;municipio;;;444.0;113.0;103.0;alta
MS;BATAIPORÃ;municipio;;;228.0;37.0;45.0;alta
MS;NOVA ANDRADINA;municipio;;;475.0;90.0;160.0;alta
MS;TAQUARUSSU;municipio;;;108.0;31.0;40.0;alta
MT;TOTAIS;total;148351.0;15245.0;5472.0;6485.0;2271.0;alta
MT;SUDOESTE DE MATO GROSSO;mesorregiao;;2160.0;1871.0;623.0;;alta
MT;ALTO GUAPORE;microrregiao;;286.0;237.0;75.0;;alta
MT;PONTES E LACERDA;municipio;;116.0;97.0;54.0;;alta
MT;VILA BELA SANTISSIMA TRINDADE;municipio;;170.0;140.0;21.0;;alta
MT;ALTO PARAGUAI;microrregiao;;70.0;132.0;77.0;;alta
MT;ALTO PARAGUAI;municipio;;26.0;38.0;11.0;;alta
MT;ARENAPOLIS;municipio;2593.0;120.0;25.0;76.0;;alta
MT;NORTELANDIA . ses;municipio;;19.0;18.0;16.0;;alta
MT;PARAGUAI-JAURU;microrregiao;;444.0;1008.0;314.0;;alta
MT;ARAPUT ANGA;municipio;;48.0;57.0;16.0;;alta
MT;BARRA DO BUGRES;municipio;;82.0;53.0;23.0;;alta
MT;DENISE;municipio;;16.0;47.0;16.0;;alta
MT;JAURU;municipio;;35.0;72.0;26.0;;alta
MT;MIRASSOL D'OESTE;municipio;;;77.0;;;alta
MT;SALTO DO CEU;municipio;;30.0;143.0;58.0;;alta
MT;SÃO JOSE DOS QUATRO MARCOS;municipio;;30.0;137.0;24.0;;alta
MT;ALTO PANTANAL;microrregiao;;1360.0;494.0;157.0;;alta
MT;BARÃO DE MELGAÇO;municipio;;220.0;88.0;66.0;;alta
MT;CACERES;municipio;;655.0;329.0;62.0;;alta
MT;POCONE;municipio;;482.0;77.0;29.0;;alta
PA;TOTAIS;total;169665.0;17403.0;5922.0;8741.0;5896.0;alta
PA;HILEIA PARAENSE;mesorregiao;49304.0;5302.0;1921.0;3192.0;1744.0;alta
PA;MEOIO AMAZONAS PARAENSE;microrregiao;22519.0;3037.0;1203.0;1014.0;965.0;alta
PA;ALENQUER;municipio;5610.0;685.0;172.0;198.0;272.0;alta
PA;FARO;municipio;1026.0;156.0;31.0;42.0;18.0;alta
PA;JURUTI;municipio;1147.0;142.0;64.0;26.0;35.0;alta
PA;MONTE ALEGRE;municipio;5259.0;714.0;416.0;237.0;243.0;alta
PA;OBIOOS;municipio;2612.0;404.0;220.0;259.0;147.0;alta
PA;ORIXIMINA;municipio;2123.0;292.0;101.0;43.0;97.0;alta
PA;SANTAREM;municipio;4742.0;644.0;199.0;209.0;153.0;alta
PA;TAPAJOS;microrregiao;1187.0;88.0;25.0;201.0;17.0;alta
PA;AVEIRO;municipio;349.0;;;113.0;;alta
PA;ITAITUBA;municipio;838.0;79.0;14.0;88.0;13.0;alta
PA;BAIXO AMAZONAS;microrregiao;3975.0;303.0;88.0;188.0;66.0;alta
PA;ALMEIRIM;municipio;501.0;78.0;44.0;63.0;;alta
PA;PORTO DE MOZ;municipio;80.0;;;11.0;;alta
PA;PRAINHA;municipio;3394.0;220.0;42.0;114.0;64.0;alta
PA;XINGU;microrregiao;2143.0;188.0;46.0;121.0;37.0;alta
PA;Al TAMIRA;municipio;1626.0;136.0;41.0;103.0;37.0;alta
PA;SÃO FELIX DO XINGU;municipio;517.0;52.0;;18.0;;alta
PA;ARAGUAIA PARAENSE;microrregiao;19480.0;1686.0;559.0;1668.0;659.0;alta
PA;CONCEIÇÃO DO ARAGUAIA;municipio;4050.0;416.0;146.0;477.0;106.0;alta
PA;REDENÇÃO;municipio;3173.0;322.0;133.0;384.0;85.0;alta
PA;RIO MARIA;municipio;2894.0;205.0;97.0;170.0;314.0;alta
PA;SANTANA;municipio;2492.0;266.0;76.0;72.0;26.0;alta
PA;XINGUARA;municipio;6871.0;477.0;107.0;565.0;128.0;alta
PA;LESTE PARAENSE;mesorregiao;120038.0;12054.0;3979.0;5498.0;4146.0;alta
PA;FUROS;microrregiao;;198.0;101.0;280.0;112.0;alta
PA;AFUA;municipio;260.0;24.0;33.0;17.0;16.0;alta
PA;ANAJAS;municipio;;;;;;alta
PA;BREVES;municipio;;;;;;alta
PA;CURRAL( NHO;municipio;;;;;;alta
PA;GURUPA;municipio;;;;;;alta
PA;MELGAÇO;municipio;;;;;;alta
PA;PORTEL;municipio;1434.0;122.0;49.0;221.0;79.0;alta
PA;SENADOR JOSE PORF IR I;municipio;413.0;49.0;13.0;38.0;17.0;alta
PA;CAMPOS DE MARAJO;microrregiao;34157.0;5138.0;1692.0;410.0;577.0;alta
PA;CACHOEIRA DO ARARI;municipio;5284.0;708.0;312.0;127.0;121.0;alta
PA;CHAVES;municipio;7856.0;1355.0;443.0;126.0;149.0;alta
PA;MUANA;municipio;2662.0;454.0;109.0;14.0;18.0;alta
PA;PONTA DE PEDRAS;municipio;8011.0;1122.0;334.0;32.0;156.0;alta
PA;SALVATERRA;municipio;1265.0;156.0;94.0;;15.0;alta
PA;SANTA CRUZ DO ARAR(;municipio;2201.0;280.0;155.0;54.0;29.0;alta
PA;SOURE;municipio;6878.0;1063.0;245.0;56.0;89.0;alta
PA;BAIXO TOCANTINS;microrregiao;1944.0;121.0;48.0;125.0;20.0;alta
PA;ABAETETUBA;municipio;312.0;;;15.0;;alta
PA;BAGRE;microrregiao;;;;;;alta
PA;BAIÃO;microrregiao;43.0;16.0;24.0;;;alta
PA;BARCARENA;microrregiao;10.0;;16.0;;;alta
PA;CAMETA;microrregiao;;;;;;alta
PA;IGARAPE-MIRI;microrregiao;;;;;;alta
PA;LIMOEIRO DO AJURU;microrregiao;;;;;;alta
PA;MOCAJUBA;microrregiao;;;;;;alta
PA;MOJU;microrregiao;36.0;10.0;57.0;;;alta
PA;OEIRAS DO PARA;microrregiao;12.0;;;;;alta
PA;MARABA;mesorregiao;1252.0;444.0;1199.0;1501.0;;alta
PA;ITUPIRANGA;microrregiao;131.0;76.0;260.0;64.0;;alta
PA;JACUNDA;microrregiao;97.0;61.0;184.0;53.0;;alta
PA;MARABA;microrregiao;;;;;;alta
PA;SÃO JOÃO DO ARAGUAIA;microrregiao;547.0;187.0;268.0;235.0;;alta
PA;TUCURUI;microrregiao;89.0;27.0;64.0;17.0;;alta
PA;TOME-AÇU;mesorregiao;2158.0;233.0;57.0;98.0;;alta
PA;ACARA;microrregiao;57.0;38.0;33.0;;;alta
PA;TOME-AÇU;microrregiao;176.0;19.0;65.0;72.0;;alta
PA;GUAJARINA;mesorregiao;3956.0;1006.0;1984.0;957.0;;alta
PA;BUJARU;microrregiao;34.0;19.0;64.0;25.0;;alta
PA;CAPITÃO POÇO;microrregiao;95.0;95.0;261.0;93.0;;alta
PA;IRITUIA;microrregiao;204.0;137.0;327.0;119.0;;alta
PA;OUREM;microrregiao;45.0;41.0;301.0;42.0;;alta
PA;PARAGOMINAS;microrregiao;2022.0;359.0;539.0;171.0;;alta
PA;RONOON DO PARA;microrregiao;1303.0;236.0;299.0;380.0;;alta
PA;SÃO DOMINGOS DO CAPIM;microrregiao;253.0;119.0;193.0;127.0;;alta
PA;SALGADO;mesorregiao;118.0;53.0;131.0;;;alta
PA;COLARES;microrregiao;;2.0;;;;alta
PA;CURUÇA;microrregiao;13.0;;;;;alta
PA;MAGALHÃES BARATA;microrregiao;;;;;;alta
PA;MARACANÃ;microrregiao;;;;;;alta
PA;MARAPANIM;microrregiao;23.0;;21.0;;;alta
PA;PRIMAVERA;microrregiao;17.0;;40.0;;;alta
PA;SALINOPOLIS;microrregiao;;;;;;alta
PA;SANTAREM NOVO;microrregiao;;;;2.0;;alta
PA;SANTO ANTONIO DO TAUA;microrregiao;27.0;12.0;26.0;14.0;;alta
PA;SÃO CAETANO DE ODIVELAS;microrregiao;18.0;11.0;12.0;;;alta
PA;VIGIA;microrregiao;;;;;;alta
PA;BRAGANTINA;mesorregiao;954.0;512.0;1013.0;735.0;;alta
PA;AUGUSTO CORREA;microrregiao;24.0;14.0;57.0;52.0;;alta
PA;BONITO;microrregiao;30.0;24.0;42.0;20.0;;alta
PA;BRAGANÇA;microrregiao;319.0;210.0;418.0;3051.0;;alta
PA;CAPANEMA;microrregiao;92.0;39.0;75.0;45.0;;alta
PA;CASTANHAL;microrregiao;171.0;72.0;168.0;130.0;;alta
PA;IGARAPE-AÇU;microrregiao;24.0;13.0;19.0;17.0;;alta
PA;INHANGAPI;microrregiao;41.0;24.0;29.0;16.0;;alta
PA;NOVA TIMBOTEUA;microrregiao;12.0;11.0;;;;alta
PA;PEIXE-BOI;microrregiao;57.0;15.0;31.0;23.0;;alta
PA;SANTA ISABEL DO PARA;microrregiao;27.0;;18.0;14.0;;alta
PA;SANTA MARIA DO PARA;microrregiao;58.0;25.0;60.0;22.0;;alta
PA;SÃO FRANCISCO DO PARA;microrregiao;41.0;21.0;43.0;33.0;;alta
PA;SÃO MIGUEL DO GUAMA;microrregiao;58.0;37.0;;49.0;;alta
PA;VISEU;mesorregiao;84.0;66.0;258.0;123.0;;alta
PA;VISEU;microrregiao;84.0;66.0;258.0;123.0;;alta
PB;TOTAIS;total;49873.0;1043.0;4097.0;2099.0;;baixa
PB;SERTÃO PARAIBANO;mesorregiao;29619.0;643.0;2259.0;1151.0;;baixa
PB;CATOLE;microrregiao;2989.0;51.0;115.0;;;baixa
PB;BOM SUCESSO;municipio;212.0;;22.0;;;baixa
PB;BREJO DO CRUZ;municipio;730.0;;;;;baixa
PB;BREJO DOS SANTOS;municipio;112.0;;14.0;;;baixa
PB;CATOLE;municipio;622.0;13.0;27.0;;;baixa
PB;JERICO;municipio;196.0;;17.0;;;baixa
PB;RIACHO DOS CAVALOS;municipio;409.0;;11.0;;;baixa
PB;SÃO BENTO;municipio;204.0;;;;;baixa
PB;SER IDO PARAIBANO;microrregiao;620.0;14.0;127.0;;;baixa
PB;CUBATI;municipio;50.0;;;;;baixa
PB;FREI MARTINHO;municipio;45.0;;;;;baixa
PB;JUAZEIRINHO;municipio;266.0;;22.0;;;baixa
PB;NOVA PALME IRA;municipio;43.0;;;;;baixa
PB;PEDRA LAVRADA;municipio;68.0;;;;;baixa
PB;PICUI;municipio;103.0;;17.0;;;baixa
PB;SER IDO;municipio;45.0;;82.0;;;baixa
PB;CURIMATAU;microrregiao;1611.0;38.0;148.0;;;baixa
PB;ARARUNA;municipio;443.0;19.0;47.0;;;baixa
PB;BARRA DE SANTA ROSA;municipio;234.0;;18.0;;;baixa
PB;CACIMBA DE DENTRO;municipio;119.0;;23.0;;;baixa
PB;CUITE;municipio;163.0;;14.0;;;baixa
PB;DONA INES;municipio;130.0;;11.0;;;baixa
PB;NOVA FLORESTA;municipio;24.0;;16.0;;;baixa
PB;TACIMA;municipio;498.0;;19.0;;;baixa
PB;SERTÃO DE CAJAZE IRAS;microrregiao;6908.0;134.0;692.0;;;baixa
PB;ANTENOR NAVARRO;municipio;1438.0;19.0;89.0;;;baixa
PB;BOA VENTURA;municipio;257.0;10.0;53.0;;;baixa
PB;BOM JESUS;municipio;74.0;;;;;baixa
PB;BONITO DE SANTA FE;municipio;235.0;;29.0;;;baixa
PB;CACHOEIRA DOS INDIOS;municipio;306.0;10.0;30.0;;;baixa
PB;CAJAZE IRAS;municipio;547.0;;22.0;;;baixa
PB;CARRAPATEIRA;municipio;25.0;;;;;baixa
PB;CONCEIÇÃO;municipio;508.0;17.0;46.0;;;baixa
PB;CURRAL VELHO;municipio;182.0;;113.0;;;baixa
PB;DIAMANTE;municipio;295.0;11.0;27.0;;;baixa
PB;IBIARA;municipio;212.0;;14.0;;;baixa
PB;MONTE HOREBE;municipio;45.0;;;;;baixa
PB;PEDRA BRANCA;municipio;71.0;;3.0;;;baixa
PB;SANTA HELENA;municipio;605.0;;33.0;;;baixa
PB;SANTANA OE MANGUEIRA;municipio;230.0;;51.0;;;baixa
PB;SÃO JOSE OE CAI ANA;municipio;115.0;;12.0;;;baixa
PB;SÃO JOSE OE PIRANHAS;municipio;531.0;;65.0;;;baixa
PB;SERRA GRANDE;municipio;38.0;;;;;baixa
PB;TRIUNFO;municipio;619.0;20.0;34.0;;;baixa
PB;UIRAUNA;municipio;575.0;10.0;62.0;;;baixa
PB;DEPRESSÃO;microrregiao;8574.0;195.0;449.0;;;baixa
PB;AGUIAR;municipio;420.0;11.0;27.0;;;baixa
PB;BOQUE;municipio;130.0;;3.0;;;baixa
PB;CACIMBA OE AREIA;municipio;51.0;;;;;baixa
PB;CATINGUEIRA;municipio;224.0;;;;;baixa
PB;CONDADO;municipio;172.0;;;;;baixa
PB;CD REMAS;municipio;271.0;;17.0;;;baixa
PB;DESTERRO OE MAL TA;municipio;29.0;;;;;baixa
PB;EMAS;municipio;184.0;;;;;baixa
PB;IT APORANGA;municipio;428.0;;12.0;;;baixa
PB;JUNCO DO SER IDO;municipio;53.0;;;;;baixa
PB;LAGOA;municipio;124.0;;;;;baixa
PB;LASTRO;municipio;67.0;;;;;baixa
PB;MAL TA;municipio;138.0;;;;;baixa
PB;NAZAREZINHO;municipio;163.0;;18.0;;;baixa
PB;NOVA OLINDA;municipio;62.0;;;;;baixa
PB;OLHO D' AGUA;municipio;369.0;13.0;24.0;;;baixa
PB;PASSAGEM;municipio;126.0;;13.0;;;baixa
PB;PATOS;municipio;325.0;;;;;baixa
PB;PAULISTA;municipio;425.0;10.0;30.0;;;baixa
PB;PIANCO;municipio;295.0;;18.0;;;baixa
PB;POMBAL;municipio;1076.0;30.0;52.0;;;baixa
PB;QUIXABA;municipio;49.0;;;;;baixa
PB;SALGAO I NHO;municipio;38.0;;;;;baixa
PB;SANTA CRUZ;municipio;166.0;;14.0;;;baixa
PB;SANTA LUZIA;municipio;164.0;;11.0;;;baixa
PB;SANTANA DOS GARROTES;municipio;195.0;10.0;;;;baixa
PB;SANTA TERESINHA;municipio;202.0;;13.0;;;baixa
PB;SÃO JOSE DA LAGOA T APAOA;municipio;313.0;;11.0;;;baixa
PB;SÃO JOSE OE ESPINHARAS;municipio;383.0;;20.0;;;baixa
PB;SÃO JOSE DO BONFIM;municipio;71.0;;;;;baixa
PB;SÃO JOSE DO SABUGI;municipio;79.0;;;;;baixa
PB;SÃO MAMEDE;municipio;257.0;;12.0;;;baixa
PB;SOUSA;municipio;1466.0;22.0;85.0;;;baixa
PB;VARZEA;municipio;59.0;;;;;baixa
PB;CARIRIS VELHOS;microrregiao;7648.0;197.0;590.0;;;baixa
PB;AROEIRAS;municipio;602.0;13.0;59.0;;;baixa
PB;BARRA OE SÃO MIGUEL;municipio;260.0;;18.0;;;baixa
PB;BOQUEIRÃO;municipio;651.0;18.0;55.0;;;baixa
PB;CABACEIRAS;municipio;337.0;;37.0;;;baixa
PB;CAMALAU;municipio;243.0;;;;;baixa
PB;CONGO;municipio;147.0;;10.0;;;baixa
PB;GURJÂO;municipio;222.0;24.0;10.0;;;baixa
PB;LI YRAMENTO;municipio;264.0;;11.0;;;baixa
PB;MONTEIRO;municipio;537.0;12.0;96.0;;;baixa
PB;NATUBA;municipio;439.0;;21.0;;;baixa
PB;OLIVEDOS;municipio;89.0;;;;;baixa
PB;OURO VEL;municipio;111.0;;;;;baixa
PB;PRATA;municipio;95.0;;11.0;;;baixa
PB;SÃO JOÃO DO CARIRI;municipio;502.0;;48.0;;;baixa
PB;SÃO JOÃO DO TIGRE;municipio;354.0;;15.0;;;baixa
PB;SÃO JOSE DOS COROEIROS;municipio;316.0;11.0;19.0;;;baixa
PB;SÃO SEBASTIÃO;municipio;320.0;14.0;15.0;;;baixa
PB;SERRA BRANCA;municipio;516.0;15.0;35.0;;;baixa
PB;SOLEOAOE;municipio;219.0;18.0;14.0;;;baixa
PB;SUME;municipio;633.0;18.0;48.0;;;baixa
PB;TAPEROA;municipio;444.0;;;;;baixa
PB;UMBUZEIRO;municipio;347.0;;44.0;;;baixa
PB;SERRA;microrregiao;1269.0;14.0;138.0;;;baixa
PB;AGUA BRANCA;municipio;65.0;;10.0;;;baixa
PB;DESTERRO;municipio;110.0;;;;;baixa
